Date,Open,High,Low,Close,Volume,Adj Close,dividends,splits,Ticker
2022-02-02,151.86349487304688,152.10000610351562,145.5574951171875,148.0364990234375,89750000,146.93446350097656,0.0,0.0,GOOG
2022-02-03,145.2949981689453,149.11770629882812,142.2050018310547,142.65049743652344,56930000,141.58856201171875,0.0,0.0,GOOG
2022-02-04,143.01699829101562,144.53524780273438,139.8175048828125,143.01600646972656,49224000,141.9513397216797,0.0,0.0,GOOG
2022-02-07,143.70899963378906,143.84649658203125,138.69900512695312,138.93800354003906,44610000,137.90370178222656,0.0,0.0,GOOG
2022-02-08,138.9912567138672,139.83709716796875,136.8730010986328,139.21299743652344,34256000,138.17665100097656,0.0,0.0,GOOG
2022-02-09,140.84974670410156,142.17550659179688,140.3769989013672,141.4530029296875,28628000,140.39999389648438,0.0,0.0,GOOG
2022-02-10,139.5,141.43099975585938,138.0500030517578,138.6024932861328,33018000,137.57069396972656,0.0,0.0,GOOG
2022-02-11,138.75,139.2832489013672,133.2884979248047,134.1300048828125,38808000,133.13150024414062,0.0,0.0,GOOG
2022-02-14,133.36549377441406,136.16650390625,133.302001953125,135.3000030517578,26792000,134.2927703857422,0.0,0.0,GOOG
2022-02-15,137.47149658203125,137.89999389648438,135.5395050048828,136.42550659179688,26578000,135.409912109375,0.0,0.0,GOOG
2022-02-16,136.4304962158203,137.9459991455078,134.8236541748047,137.4875030517578,25610000,136.4639892578125,0.0,0.0,GOOG
2022-02-17,136.14999389648438,136.83949279785156,132.20199584960938,132.30850219726562,30968000,131.32354736328125,0.0,0.0,GOOG
2022-02-18,133.03750610351562,133.82400512695312,130.3070526123047,130.46749877929688,31858000,129.49624633789062,0.0,0.0,GOOG
2022-02-22,129.98500061035156,131.9007568359375,127.74099731445312,129.40249633789062,38906000,128.43917846679688,0.0,0.0,GOOG
2022-02-23,131.07850646972656,131.74899291992188,127.50350189208984,127.58499908447266,26432000,126.63520812988281,0.0,0.0,GOOG
2022-02-24,125.0,133.03700256347656,124.7645034790039,132.67349243164062,43166000,131.68582153320312,0.0,0.0,GOOG
2022-02-25,133.52549743652344,135.38900756835938,131.76499938964844,134.51950073242188,26236000,133.51808166503906,0.0,0.0,GOOG
2022-02-28,133.2845001220703,135.6405029296875,132.82525634765625,134.89100646972656,29676000,133.8868408203125,0.0,0.0,GOOG
2022-03-01,134.47999572753906,136.11099243164062,133.3784942626953,134.16799926757812,24640000,133.16921997070312,0.0,0.0,GOOG
2022-03-02,134.60824584960938,135.61549377441406,133.4324951171875,134.75149536132812,23966000,133.7483673095703,0.0,0.0,GOOG
2022-03-03,135.97850036621094,136.71380615234375,133.43099975585938,134.30799865722656,19780000,133.30816650390625,0.0,0.0,GOOG
2022-03-04,133.38250732421875,134.19900512695312,130.4084930419922,132.1219940185547,24446000,131.13844299316406,0.0,0.0,GOOG
2022-03-07,131.9040069580078,131.9040069580078,126.41000366210938,126.4645004272461,39178000,125.52306365966797,0.0,0.0,GOOG
2022-03-08,126.25050354003906,131.2465057373047,125.86074829101562,127.27850341796875,35250000,126.33100128173828,0.0,0.0,GOOG
2022-03-09,131.39999389648438,134.19850158691406,130.08799743652344,133.86599731445312,32258000,132.8694610595703,0.0,0.0,GOOG
2022-03-10,131.46249389648438,133.5384979248047,131.4010009765625,132.6820068359375,24266000,131.69427490234375,0.0,0.0,GOOG
2022-03-11,133.99949645996094,134.1999969482422,130.29649353027344,130.47549438476562,26600000,129.5041961669922,0.0,0.0,GOOG
2022-03-14,130.572998046875,131.0260009765625,126.41300201416016,126.74099731445312,30254000,125.79750061035156,0.0,0.0,GOOG
2022-03-15,127.74150085449219,130.51724243164062,126.56800079345703,129.66050720214844,30292000,128.6952667236328,0.0,0.0,GOOG
2022-03-16,131.0,133.77099609375,129.2010040283203,133.6905059814453,32058000,132.69528198242188,0.0,0.0,GOOG
2022-03-17,133.3209991455078,134.739501953125,132.718994140625,134.60049438476562,23994000,133.59848022460938,0.0,0.0,GOOG
2022-03-18,133.88400268554688,136.9134979248047,132.9320068359375,136.80149841308594,45900000,135.78309631347656,0.0,0.0,GOOG
2022-03-21,136.84750366210938,137.58250427246094,134.6114959716797,136.47850036621094,26632000,135.46250915527344,0.0,0.0,GOOG
2022-03-22,136.5,141.5,136.5,140.27749633789062,29776000,139.2332305908203,0.0,0.0,GOOG
2022-03-23,139.1385040283203,140.02499389648438,138.16650390625,138.5034942626953,25302000,137.47244262695312,0.0,0.0,GOOG
2022-03-24,139.2725067138672,141.39649963378906,138.03939819335938,141.31199645996094,20544000,140.26002502441406,0.0,0.0,GOOG
2022-03-25,141.75399780273438,141.95950317382812,139.69949340820312,141.52149963378906,19270000,140.46798706054688,0.0,0.0,GOOG
2022-03-28,140.6844940185547,141.97650146484375,139.82815551757812,141.9499969482422,23774000,140.8932647705078,0.0,0.0,GOOG
2022-03-29,143.16050720214844,144.16250610351562,142.48399353027344,143.25,28678000,142.18360900878906,0.0,0.0,GOOG
2022-03-30,142.8699951171875,143.48049926757812,142.16799926757812,142.64450073242188,21046000,141.58261108398438,0.0,0.0,GOOG
2022-03-31,142.44850158691406,142.64450073242188,139.61900329589844,139.64950561523438,29516000,138.6099090576172,0.0,0.0,GOOG
2022-04-01,140.00999450683594,140.9499969482422,138.7969970703125,140.6999969482422,23480000,139.652587890625,0.0,0.0,GOOG
2022-04-04,140.82449340820312,144.0437469482422,140.82449340820312,143.6425018310547,19076000,142.57318115234375,0.0,0.0,GOOG
2022-04-05,143.39950561523438,143.58999633789062,140.94349670410156,141.06300354003906,19256000,140.0128936767578,0.0,0.0,GOOG
2022-04-06,139.1614990234375,139.84849548339844,136.41810607910156,137.17599487304688,23574000,136.15480041503906,0.0,0.0,GOOG
2022-04-07,136.6179962158203,137.70150756835938,134.8572540283203,136.46499633789062,19448000,135.4490966796875,0.0,0.0,GOOG
2022-04-08,136.25,136.25,133.75250244140625,134.010498046875,16434000,133.0128631591797,0.0,0.0,GOOG
2022-04-11,132.89999389648438,132.93919372558594,129.61749267578125,129.79649353027344,24188000,128.83023071289062,0.0,0.0,GOOG
2022-04-12,132.42349243164062,132.42349243164062,127.57599639892578,128.37449645996094,23004000,127.41883850097656,0.0,0.0,GOOG
2022-04-13,128.62649536132812,130.65574645996094,128.4385986328125,130.28599548339844,19542000,129.31610107421875,0.0,0.0,GOOG
2022-04-14,130.64950561523438,130.7102508544922,127.11150360107422,127.25299835205078,23484000,126.30567932128906,0.0,0.0,GOOG
2022-04-18,127.41000366210938,128.71200561523438,126.57845306396484,127.96099853515625,14918000,127.0084228515625,0.0,0.0,GOOG
2022-04-19,128.07699584960938,130.90374755859375,127.45149993896484,130.531005859375,22720000,129.55929565429688,0.0,0.0,GOOG
2022-04-20,131.28399658203125,131.92349243164062,127.89405059814453,128.24549865722656,22610000,127.29080200195312,0.0,0.0,GOOG
2022-04-21,129.35000610351562,130.3074951171875,124.6500015258789,124.9375,30158000,124.0074234008789,0.0,0.0,GOOG
2022-04-22,125.0,125.4520034790039,119.1405029296875,119.61399841308594,46410000,118.72354125976562,0.0,0.0,GOOG
2022-04-25,119.42949676513672,123.27799987792969,118.76924896240234,123.25,34522000,122.3324966430664,0.0,0.0,GOOG
2022-04-26,122.75,122.75,119.16184997558594,119.50599670410156,49394000,118.61634826660156,0.0,0.0,GOOG
2022-04-27,114.37300109863281,117.5,113.12425231933594,115.02050018310547,62238000,114.16425323486328,0.0,0.0,GOOG
2022-04-28,117.11499786376953,120.4384994506836,115.1438980102539,119.4114990234375,36790000,118.5225601196289,0.0,0.0,GOOG
2022-04-29,117.5780029296875,118.95999908447266,114.69400024414062,114.96649932861328,33694000,114.11065673828125,0.0,0.0,GOOG
2022-05-02,113.90650177001953,117.3395004272461,113.39949798583984,117.15699768066406,30280000,116.28483581542969,0.0,0.0,GOOG
2022-05-03,116.76499938964844,119.30000305175781,116.62699890136719,118.12950134277344,21216000,117.2500991821289,0.0,0.0,GOOG
2022-05-04,118.00350189208984,123.14299774169922,115.7385025024414,122.57499694824219,33232000,121.66250610351562,0.0,0.0,GOOG
2022-05-05,120.22049713134766,121.2332534790039,115.18250274658203,116.74649810791016,43090000,115.87741088867188,0.0,0.0,GOOG
2022-05-06,115.51899719238281,117.49849700927734,114.14299774169922,115.66000366210938,35310000,114.79899597167969,0.0,0.0,GOOG
2022-05-09,113.30349731445312,115.56289672851562,112.55149841308594,113.08399963378906,34520000,112.2421646118164,0.0,0.0,GOOG
2022-05-10,116.04049682617188,116.69100189208984,113.38330078125,114.58450317382812,31158000,113.73150634765625,0.0,0.0,GOOG
2022-05-11,113.71050262451172,116.6709976196289,113.6500015258789,113.96099853515625,36502000,113.11264038085938,0.0,0.0,GOOG
2022-05-12,111.93800354003906,114.85649871826172,110.1135025024414,113.16100311279297,41464000,112.31859588623047,0.0,0.0,GOOG
2022-05-13,114.84549713134766,118.08499908447266,114.0,116.5155029296875,29738000,115.64813232421875,0.0,0.0,GOOG
2022-05-16,115.38400268554688,116.60749816894531,114.33499908447266,114.7925033569336,23282000,113.93795776367188,0.0,0.0,GOOG
2022-05-17,117.22750091552734,117.22750091552734,115.3375015258789,116.70149993896484,21576000,115.83273315429688,0.0,0.0,GOOG
2022-05-18,115.23750305175781,115.69564819335938,112.14199829101562,112.4010009765625,27982000,111.56425476074219,0.0,0.0,GOOG
2022-05-19,111.84100341796875,113.5875015258789,110.46800231933594,110.74549865722656,29192000,109.92106628417969,0.0,0.0,GOOG
2022-05-20,112.08550262451172,112.55000305175781,106.37300109863281,109.31300354003906,37586000,108.49923706054688,0.0,0.0,GOOG
2022-05-23,110.10399627685547,112.00550079345703,109.15425109863281,111.66649627685547,31558000,110.83521270751953,0.0,0.0,GOOG
2022-05-24,106.37750244140625,106.3949966430664,102.20800018310547,105.9260025024414,60386000,105.13745880126953,0.0,0.0,GOOG
2022-05-25,105.14199829101562,106.5447006225586,104.21125030517578,105.8395004272461,37900000,105.05158996582031,0.0,0.0,GOOG
2022-05-26,106.05049896240234,108.95525360107422,105.48799896240234,108.2959976196289,30288000,107.48980712890625,0.0,0.0,GOOG
2022-05-27,109.78849792480469,112.86799621582031,109.55000305175781,112.79900360107422,29924000,111.95928955078125,0.0,0.0,GOOG
2022-05-31,113.0790023803711,116.43350219726562,112.57250213623047,114.03900146484375,51302000,113.19004821777344,0.0,0.0,GOOG
2022-06-01,114.93150329589844,117.39900207519531,113.55049896240234,114.13700103759766,28630000,113.2873306274414,0.0,0.0,GOOG
2022-06-02,114.18800354003906,117.89800262451172,113.30799865722656,117.74600219726562,27472000,116.86946105957031,0.0,0.0,GOOG
2022-06-03,115.99250030517578,116.364501953125,113.66799926757812,114.56400299072266,25052000,113.7111587524414,0.0,0.0,GOOG
2022-06-06,116.74250030517578,119.39849853515625,116.5282974243164,117.010498046875,23786000,116.13943481445312,0.0,0.0,GOOG
2022-06-07,115.64800262451172,117.74864959716797,115.12550354003906,117.22949981689453,26414000,116.35680389404297,0.0,0.0,GOOG
2022-06-08,116.87650299072266,118.64600372314453,116.69674682617188,117.23799896240234,22544000,116.36524200439453,0.0,0.0,GOOG
2022-06-09,116.34149932861328,118.3499984741211,114.86699676513672,114.91799926757812,23142000,114.06250762939453,0.0,0.0,GOOG
2022-06-10,112.78125,113.49700164794922,110.86100006103516,111.42749786376953,31324000,110.59799194335938,0.0,0.0,GOOG
2022-06-13,107.44599914550781,109.21849822998047,106.58805084228516,106.87650299072266,36756000,106.08087921142578,0.0,0.0,GOOG
2022-06-14,106.88999938964844,108.4574966430664,106.35199737548828,107.19400024414062,25480000,106.3960189819336,0.0,0.0,GOOG
2022-06-15,108.89949798583984,112.06300354003906,108.1187515258789,110.3905029296875,33192000,109.5687255859375,0.0,0.0,GOOG
2022-06-16,108.14949798583984,109.29049682617188,105.7925033569336,106.63600158691406,35314000,105.84217071533203,0.0,0.0,GOOG
2022-06-17,106.53500366210938,109.24949645996094,105.62854766845703,107.8655014038086,43516000,107.06251525878906,0.0,0.0,GOOG
2022-06-21,109.7020034790039,112.6729965209961,109.29350280761719,112.01499938964844,39010000,111.1811294555664,0.0,0.0,GOOG
2022-06-22,111.16300201416016,113.76950073242188,110.72429656982422,112.03399658203125,23922000,111.19998168945312,0.0,0.0,GOOG
2022-06-23,112.94999694824219,113.19650268554688,111.02899932861328,112.68450164794922,24710000,111.84564208984375,0.0,0.0,GOOG
2022-06-24,113.60299682617188,118.63749694824219,113.60299682617188,118.53800201416016,39122000,117.65557098388672,0.0,0.0,GOOG
2022-06-27,118.93499755859375,119.25,116.00074768066406,116.62249755859375,32840000,115.75431823730469,0.0,0.0,GOOG
2022-06-28,116.35099792480469,117.85649871826172,112.44400024414062,112.57150268554688,28232000,111.73347473144531,0.0,0.0,GOOG
2022-06-29,112.14849853515625,113.66449737548828,111.55400085449219,112.25650024414062,18628000,111.42082977294922,0.0,0.0,GOOG
2022-06-30,110.49949645996094,111.32980346679688,107.30999755859375,109.37249755859375,38046000,108.55829620361328,0.0,0.0,GOOG
2022-07-01,108.33699798583984,109.80635070800781,107.1050033569336,109.08100128173828,31028000,108.26895904541016,0.0,0.0,GOOG
2022-07-05,107.5145034790039,114.05259704589844,106.24949645996094,113.88700103759766,36398000,113.03919219970703,0.0,0.0,GOOG
2022-07-06,114.09200286865234,116.35199737548828,112.25050354003906,115.2135009765625,28852000,114.35580444335938,0.0,0.0,GOOG
2022-07-07,116.00800323486328,119.86199951171875,115.53399658203125,119.30599975585938,32184000,118.4178466796875,0.0,0.0,GOOG
2022-07-08,117.55000305175781,120.43499755859375,117.51399993896484,120.16850280761719,29082000,119.27393341064453,0.0,0.0,GOOG
2022-07-11,118.6500015258789,118.79450225830078,116.2344970703125,116.52249908447266,26718000,115.65507507324219,0.0,0.0,GOOG
2022-07-12,116.8385009765625,117.84950256347656,114.61499786376953,114.84950256347656,24970000,113.99451446533203,0.0,0.0,GOOG
2022-07-13,112.63899993896484,115.15699768066406,111.822998046875,112.18699645996094,38958000,111.35183715820312,0.0,0.0,GOOG
2022-07-14,110.82599639892578,111.98750305175781,109.32550048828125,111.44000244140625,32366000,110.61040496826172,0.0,0.0,GOOG
2022-07-15,112.96299743652344,114.00050354003906,111.82250213623047,112.76699829101562,34330000,111.92752075195312,0.0,0.0,GOOG
2022-07-18,113.44000244140625,114.80000305175781,109.30000305175781,109.91000366210938,33354000,109.091796875,0.0,20.0,GOOG
2022-07-19,111.7300033569336,114.80999755859375,110.5,114.62000274658203,30992300,113.7667236328125,0.0,0.0,GOOG
2022-07-20,114.05999755859375,116.33000183105469,113.26000213623047,114.69999694824219,26780100,113.84613037109375,0.0,0.0,GOOG
2022-07-21,115.08999633789062,115.20999908447266,111.91000366210938,115.04000091552734,27267800,114.18360900878906,0.0,0.0,GOOG
2022-07-22,111.80999755859375,113.18000030517578,107.5999984741211,108.36000061035156,44455300,107.5533218383789,0.0,0.0,GOOG
2022-07-25,108.87999725341797,110.58000183105469,107.01000213623047,108.20999908447266,28289900,107.40444946289062,0.0,0.0,GOOG
2022-07-26,107.43000030517578,107.73999786376953,104.76000213623047,105.44000244140625,36626600,104.65506744384766,0.0,0.0,GOOG
2022-07-27,109.5999984741211,114.4000015258789,108.41999816894531,113.5999984741211,41474600,112.75432586669922,0.0,0.0,GOOG
2022-07-28,112.80000305175781,114.69999694824219,111.85099792480469,114.58999633789062,23303800,113.7369613647461,0.0,0.0,GOOG
2022-07-29,113.4000015258789,116.9000015258789,113.2300033569336,116.63999938964844,31336200,115.77167510986328,0.0,0.0,GOOG
2022-08-01,115.52999877929688,117.12000274658203,114.69000244140625,115.4800033569336,22856200,114.6203384399414,0.0,0.0,GOOG
2022-08-02,114.43000030517578,117.08000183105469,114.26000213623047,115.9000015258789,17911000,115.03720092773438,0.0,0.0,GOOG
2022-08-03,116.33999633789062,119.41999816894531,116.1500015258789,118.77999877929688,25302800,117.89576721191406,0.0,0.0,GOOG
2022-08-04,118.30000305175781,119.5,117.70999908447266,118.87000274658203,15757700,117.985107421875,0.0,0.0,GOOG
2022-08-05,116.93000030517578,118.86000061035156,116.70999908447266,118.22000122070312,15615700,117.33992767333984,0.0,0.0,GOOG
2022-08-08,119.12000274658203,120.86000061035156,117.83000183105469,118.13999938964844,17061100,117.26053619384766,0.0,0.0,GOOG
2022-08-09,117.98999786376953,118.19999694824219,116.55999755859375,117.5,15424300,116.62529754638672,0.0,0.0,GOOG
2022-08-10,119.58999633789062,121.77999877929688,119.36000061035156,120.6500015258789,20497000,119.75183868408203,0.0,0.0,GOOG
2022-08-11,122.08000183105469,122.33999633789062,119.55000305175781,119.81999969482422,16671600,118.92803192138672,0.0,0.0,GOOG
2022-08-12,121.16000366210938,122.6500015258789,120.4000015258789,122.6500015258789,16121100,121.73695373535156,0.0,0.0,GOOG
2022-08-15,122.20999908447266,123.26000213623047,121.56999969482422,122.87999725341797,15525000,121.96524047851562,0.0,0.0,GOOG
2022-08-16,122.31999969482422,123.22799682617188,121.53500366210938,122.51000213623047,15626200,121.59799194335938,0.0,0.0,GOOG
2022-08-17,120.93000030517578,122.1500015258789,120.19999694824219,120.31999969482422,17589200,119.4242935180664,0.0,0.0,GOOG
2022-08-18,120.2300033569336,121.69000244140625,119.55000305175781,120.86000061035156,15652000,119.96027374267578,0.0,0.0,GOOG
2022-08-19,119.87000274658203,120.0,117.66999816894531,118.12000274658203,20187000,117.24067687988281,0.0,0.0,GOOG
2022-08-22,116.0999984741211,116.5,114.66999816894531,115.06999969482422,19316000,114.21337127685547,0.0,0.0,GOOG
2022-08-23,114.31999969482422,115.93000030517578,114.30000305175781,114.7699966430664,14390700,113.91561889648438,0.0,0.0,GOOG
2022-08-24,114.44999694824219,115.71700286865234,113.77999877929688,114.69999694824219,16051200,113.84613037109375,0.0,0.0,GOOG
2022-08-25,115.1500015258789,117.77999877929688,115.05000305175781,117.69999694824219,14874700,116.82380676269531,0.0,0.0,GOOG
2022-08-26,115.80999755859375,116.5999984741211,111.22000122070312,111.30000305175781,31698700,110.47144317626953,0.0,0.0,GOOG
2022-08-29,110.77999877929688,111.95999908447266,109.80999755859375,110.33999633789062,20386100,109.51858520507812,0.0,0.0,GOOG
2022-08-30,111.02999877929688,111.37000274658203,108.80000305175781,109.91000366210938,20548200,109.091796875,0.0,0.0,GOOG
2022-08-31,111.62999725341797,111.7699966430664,109.05000305175781,109.1500015258789,25898000,108.33745574951172,0.0,0.0,GOOG
2022-09-01,109.19999694824219,111.22000122070312,108.19000244140625,110.55000305175781,22784400,109.72703552246094,0.0,0.0,GOOG
2022-09-02,111.33999633789062,111.67500305175781,108.12999725341797,108.68000030517578,20618100,107.8709487915039,0.0,0.0,GOOG
2022-09-06,108.13500213623047,108.87999725341797,106.51000213623047,107.4800033569336,20565100,106.67988586425781,0.0,0.0,GOOG
2022-09-07,107.76000213623047,110.98999786376953,107.61499786376953,110.4800033569336,22987200,109.65756225585938,0.0,0.0,GOOG
2022-09-08,109.18000030517578,110.58000183105469,108.05999755859375,109.41999816894531,21660700,108.60543823242188,0.0,0.0,GOOG
2022-09-09,110.05000305175781,112.0,110.0,111.77999877929688,21732900,110.9478759765625,0.0,0.0,GOOG
2022-09-12,111.98999786376953,112.63999938964844,110.93000030517578,111.87000274658203,19732900,111.03719329833984,0.0,0.0,GOOG
2022-09-13,108.88999938964844,109.37000274658203,105.0,105.30999755859375,33015000,104.52603149414062,0.0,0.0,GOOG
2022-09-14,105.44000244140625,106.0999984741211,104.5,105.87000274658203,22115800,105.08187866210938,0.0,0.0,GOOG
2022-09-15,105.01000213623047,106.20999908447266,103.30999755859375,103.9000015258789,26494900,103.12654876708984,0.0,0.0,GOOG
2022-09-16,102.97000122070312,104.02999877929688,101.8550033569336,103.62999725341797,64540100,102.8585433959961,0.0,0.0,GOOG
2022-09-19,102.54000091552734,104.0199966430664,102.37000274658203,103.8499984741211,19738600,103.07689666748047,0.0,0.0,GOOG
2022-09-20,102.87999725341797,103.16999816894531,101.12000274658203,101.83000183105469,24001700,101.07192993164062,0.0,0.0,GOOG
2022-09-21,102.23999786376953,103.48999786376953,99.98999786376953,100.01000213623047,26596800,99.26549530029297,0.0,0.0,GOOG
2022-09-22,99.44999694824219,101.68000030517578,99.41000366210938,100.56999969482422,21272700,99.82132720947266,0.0,0.0,GOOG
2022-09-23,100.05999755859375,100.11000061035156,98.01000213623047,99.16999816894531,25657000,98.4317398071289,0.0,0.0,GOOG
2022-09-26,98.61000061035156,100.44000244140625,98.37999725341797,98.80999755859375,22437900,98.07441711425781,0.0,0.0,GOOG
2022-09-27,99.91000366210938,100.45999908447266,97.33999633789062,98.08999633789062,24225000,97.35977935791016,0.0,0.0,GOOG
2022-09-28,98.0199966430664,101.4000015258789,97.80000305175781,100.73999786376953,24617000,99.99005889892578,0.0,0.0,GOOG
2022-09-29,99.30000305175781,99.30000305175781,96.5199966430664,98.08999633789062,21921500,97.35977935791016,0.0,0.0,GOOG
2022-09-30,97.7300033569336,99.49400329589844,96.02999877929688,96.1500015258789,26277800,95.4342269897461,0.0,0.0,GOOG
2022-10-03,97.22000122070312,99.97000122070312,97.0199966430664,99.30000305175781,24840000,98.56078338623047,0.0,0.0,GOOG
2022-10-04,101.04000091552734,102.72000122070312,101.04000091552734,102.41000366210938,22580900,101.64764404296875,0.0,0.0,GOOG
2022-10-05,100.69000244140625,102.73999786376953,99.73999786376953,102.22000122070312,18475500,101.45903778076172,0.0,0.0,GOOG
2022-10-06,101.5,103.7300033569336,101.5,102.23999786376953,17156200,101.47888946533203,0.0,0.0,GOOG
2022-10-07,100.6500015258789,101.41999816894531,99.20999908447266,99.56999969482422,24249900,98.82877349853516,0.0,0.0,GOOG
2022-10-10,99.8499984741211,99.98999786376953,97.87000274658203,98.70999908447266,16529900,97.97517395019531,0.0,0.0,GOOG
2022-10-11,98.25,100.12000274658203,97.25,98.05000305175781,21617700,97.32008361816406,0.0,0.0,GOOG
2022-10-12,98.2699966430664,99.64800262451172,97.66999816894531,98.30000305175781,17343400,97.56822967529297,0.0,0.0,GOOG
2022-10-13,95.93000030517578,100.52999877929688,95.2699966430664,99.70999908447266,32812200,98.96772766113281,0.0,0.0,GOOG
2022-10-14,100.625,101.29000091552734,97.02999877929688,97.18000030517578,22624800,96.45655822753906,0.0,0.0,GOOG
2022-10-17,99.5199966430664,101.7699966430664,99.51000213623047,100.77999877929688,23311600,100.02975463867188,0.0,0.0,GOOG
2022-10-18,103.94000244140625,104.22000122070312,100.6500015258789,101.38999938964844,21610500,100.63521575927734,0.0,0.0,GOOG
2022-10-19,100.69999694824219,101.65899658203125,99.63500213623047,100.29000091552734,21573700,99.54340362548828,0.0,0.0,GOOG
2022-10-20,100.81999969482422,103.0,99.97000122070312,100.52999877929688,25125100,99.78162384033203,0.0,0.0,GOOG
2022-10-21,98.45999908447266,101.62000274658203,98.2300033569336,101.4800033569336,28988700,100.72454833984375,0.0,0.0,GOOG
2022-10-24,102.08999633789062,103.0999984741211,100.30000305175781,102.97000122070312,24680800,102.20346069335938,0.0,0.0,GOOG
2022-10-25,103.30000305175781,105.0999984741211,103.0199966430664,104.93000030517578,29910200,104.14886474609375,0.0,0.0,GOOG
2022-10-26,96.76000213623047,98.54000091552734,94.56999969482422,94.81999969482422,71504300,94.1141128540039,0.0,0.0,GOOG
2022-10-27,94.30999755859375,95.16999816894531,91.9000015258789,92.5999984741211,54036500,91.91065979003906,0.0,0.0,GOOG
2022-10-28,92.52999877929688,96.86000061035156,92.322998046875,96.58000183105469,35696900,95.86103057861328,0.0,0.0,GOOG
2022-10-31,95.77999877929688,96.3499984741211,94.37999725341797,94.66000366210938,29868700,93.95531463623047,0.0,0.0,GOOG
2022-11-01,95.58999633789062,96.16500091552734,90.43000030517578,90.5,43220600,89.8262939453125,0.0,0.0,GOOG
2022-11-02,90.91000366210938,91.30000305175781,87.01000213623047,87.06999969482422,43553600,86.42181396484375,0.0,0.0,GOOG
