Date,Open,High,Low,Close,Volume,Adj Close,dividends,Ticker
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,28326500,309.5394287109375,0.0,MSFT
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,24740600,316.68023681640625,0.0,MSFT
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,24831500,322.398681640625,0.0,MSFT
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,19617800,323.84033203125,0.0,MSFT
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,19947000,331.3487854003906,0.0,MSFT
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,15661500,330.1877136230469,0.0,MSFT
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,15042000,330.864990234375,0.0,MSFT
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,15994500,328.3202819824219,0.0,MSFT
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,18000800,325.4174499511719,0.0,MSFT
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,28865100,323.8984069824219,0.0,MSFT
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,32674300,318.3445129394531,0.0,MSFT
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,40054300,306.1239013671875,0.0,MSFT
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,39646100,303.7049865722656,0.0,MSFT
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,32720000,303.85968017578125,0.0,MSFT
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,44289500,304.0822448730469,0.0,MSFT
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,29386800,304.76922607421875,0.0,MSFT
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,34372200,307.9526062011719,0.0,MSFT
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,45366000,294.9192810058594,0.0,MSFT
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,39846400,300.1441955566406,0.0,MSFT
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,42333200,292.8389892578125,0.0,MSFT
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,45933900,293.4969177246094,0.0,MSFT
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,35380700,291.8230285644531,0.0,MSFT
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,57984400,286.4335021972656,0.0,MSFT
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,85731500,286.7625427246094,0.0,MSFT
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,72848600,279.1380310058594,0.0,MSFT
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,90428900,287.0915832519531,0.0,MSFT
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,53481300,290.1199645996094,0.0,MSFT
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,49743700,298.26708984375,0.0,MSFT
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,46444500,300.8988952636719,0.0,MSFT
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,40950400,298.75091552734375,0.0,MSFT
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,36636000,303.2985534667969,0.0,MSFT
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,43730000,291.4843444824219,0.0,MSFT
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,35096500,296.02227783203125,0.0,MSFT
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,28533300,291.1940612792969,0.0,MSFT
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,32421200,294.6870422363281,0.0,MSFT
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,31284700,301.1214294433594,0.0,MSFT
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,45386200,292.5777282714844,0.0,MSFT
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,39175600,285.47564697265625,0.0,MSFT
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,36359500,285.4369201660156,0.0,MSFT
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,27058300,290.7296447753906,0.0,MSFT
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,29982100,290.3902587890625,0.62,MSFT
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,32461600,281.88702392578125,0.0,MSFT
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,34264000,279.1722106933594,0.0,MSFT
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,41736100,278.9686584472656,0.0,MSFT
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,37811200,271.74517822265625,0.0,MSFT
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,56989700,285.6296691894531,0.0,MSFT
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,32546700,288.2668762207031,0.0,MSFT
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,34627500,289.701904296875,0.0,MSFT
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,31217800,285.9787292480469,0.0,MSFT
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,31873000,291.0592956542969,0.0,MSFT
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,27314500,286.9192199707031,0.0,MSFT
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,32356500,281.0434875488281,0.0,MSFT
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,43157200,270.4265441894531,0.0,MSFT
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,48159500,267.45965576171875,0.0,MSFT
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,35204500,279.7248229980469,0.0,MSFT
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,30628000,276.9034423828125,0.0,MSFT
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,27209300,271.5513000488281,0.0,MSFT
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,30660700,268.03167724609375,0.0,MSFT
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,34245100,278.4158935546875,0.0,MSFT
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,37826300,285.4356994628906,0.0,MSFT
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,30816600,286.240478515625,0.0,MSFT
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,43390600,291.2919921875,0.0,MSFT
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,28351200,290.0606384277344,0.0,MSFT
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,27599700,294.8116149902344,0.0,MSFT
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,25715400,290.3805236816406,0.0,MSFT
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,24484500,294.850341796875,0.0,MSFT
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,22566500,294.4431457519531,0.0,MSFT
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,29578200,301.24969482421875,0.0,MSFT
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,30393400,305.8163757324219,0.0,MSFT
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,28163600,304.31353759765625,0.0,MSFT
2022-03-31,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,33422100,298.9323425292969,0.0,MSFT
2022-04-01,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,27110500,300.00860595703125,0.0,MSFT
2022-04-04,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,24289600,305.3897705078125,0.0,MSFT
2022-04-05,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,23156700,301.4241027832031,0.0,MSFT
2022-04-06,305.19000244140625,307.0,296.7099914550781,299.5,40110400,290.3902587890625,0.0,MSFT
2022-04-07,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,31411200,292.2033996582031,0.0,MSFT
2022-04-08,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,24361900,287.9372863769531,0.0,MSFT
2022-04-11,291.7900085449219,292.6099853515625,285.0,285.260009765625,34569300,276.58343505859375,0.0,MSFT
2022-04-12,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,30966700,273.4806823730469,0.0,MSFT
2022-04-13,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,21907200,278.8716735839844,0.0,MSFT
2022-04-14,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,28221600,271.318603515625,0.0,MSFT
2022-04-18,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,20778000,271.9876403808594,0.0,MSFT
2022-04-19,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,22297700,276.62225341796875,0.0,MSFT
2022-04-20,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,22906700,277.6499938964844,0.0,MSFT
2022-04-21,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,29454600,272.2688293457031,0.0,MSFT
2022-04-22,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,29405800,265.6949768066406,0.0,MSFT
