Date,Open,High,Low,Close,Volume,Adj Close,dividends,Ticker
2021-12-20,167.80999755859375,168.50999450683594,166.5500030517578,167.75,7954500,149.20582580566406,0.0,JNJ
2021-12-21,168.05999755859375,168.10000610351562,165.97999572753906,167.2100067138672,7954200,148.7255401611328,0.0,JNJ
2021-12-22,167.05999755859375,168.1699981689453,166.1199951171875,167.92999267578125,4178200,149.36593627929688,0.0,JNJ
2021-12-23,167.8800048828125,168.9499969482422,167.36000061035156,168.25,3501500,149.65057373046875,0.0,JNJ
2021-12-27,169.13999938964844,169.85000610351562,168.6999969482422,169.6699981689453,3704800,150.9136199951172,0.0,JNJ
2021-12-28,169.7899932861328,170.63999938964844,169.58999633789062,170.35000610351562,3187000,151.51844787597656,0.0,JNJ
2021-12-29,170.0,171.99000549316406,169.91000366210938,171.5500030517578,3662000,152.5857696533203,0.0,JNJ
2021-12-30,172.1199951171875,172.8800048828125,171.75,172.30999755859375,4231800,153.26171875,0.0,JNJ
2021-12-31,172.52999877929688,172.67999267578125,171.02999877929688,171.07000732421875,4409500,152.15879821777344,0.0,JNJ
2022-01-03,170.2100067138672,171.60000610351562,169.10000610351562,171.5399932861328,6012200,152.57688903808594,0.0,JNJ
2022-01-04,171.05999755859375,172.2899932861328,170.60000610351562,171.0800018310547,6748400,152.167724609375,0.0,JNJ
2022-01-05,172.0,173.47000122070312,171.6199951171875,172.22000122070312,7016100,153.1817169189453,0.0,JNJ
2022-01-06,172.14999389648438,172.5,170.8000030517578,171.6300048828125,7301600,152.65692138671875,0.0,JNJ
2022-01-07,171.4600067138672,174.3000030517578,171.1300048828125,173.9499969482422,6986000,154.72047424316406,0.0,JNJ
2022-01-10,173.69000244140625,173.69000244140625,172.16000366210938,173.08999633789062,7698400,153.95550537109375,0.0,JNJ
2022-01-11,172.99000549316406,173.38999938964844,170.11000061035156,171.25,8341100,152.31890869140625,0.0,JNJ
2022-01-12,169.61000061035156,170.0800018310547,168.33999633789062,169.7899932861328,8116200,151.0203094482422,0.0,JNJ
2022-01-13,169.0,170.4199981689453,168.4600067138672,168.75999450683594,6159400,150.10418701171875,0.0,JNJ
2022-01-14,168.6300048828125,168.64999389648438,167.14999389648438,167.83999633789062,5847700,149.28587341308594,0.0,JNJ
2022-01-18,167.10000610351562,167.72000122070312,166.00999450683594,167.10000610351562,7815600,148.627685546875,0.0,JNJ
2022-01-19,167.1999969482422,168.72000122070312,166.32000732421875,166.5800018310547,5926500,148.16517639160156,0.0,JNJ
2022-01-20,167.2899932861328,167.86000061035156,164.92999267578125,165.25,6011300,146.982177734375,0.0,JNJ
2022-01-21,166.19000244140625,167.99000549316406,164.47000122070312,164.8699951171875,10550300,146.64419555664062,0.0,JNJ
2022-01-24,164.0,164.1699981689453,158.25999450683594,162.97000122070312,14054600,144.95425415039062,0.0,JNJ
2022-01-25,162.36000061035156,168.41000366210938,161.5800018310547,167.6300048828125,14081200,149.09909057617188,0.0,JNJ
2022-01-26,167.5399932861328,169.22000122070312,166.22999572753906,168.3800048828125,9963200,149.7661895751953,0.0,JNJ
2022-01-27,169.38999938964844,171.91000366210938,169.0,170.58999633789062,9066700,151.7318572998047,0.0,JNJ
2022-01-28,170.86000061035156,171.83999633789062,169.3000030517578,171.7899932861328,9783100,152.79922485351562,0.0,JNJ
2022-01-31,171.5,172.6199951171875,170.82000732421875,172.2899932861328,8054800,153.2439422607422,0.0,JNJ
2022-02-01,171.74000549316406,171.97999572753906,169.42999267578125,170.8800048828125,8154700,151.9898223876953,0.0,JNJ
2022-02-02,169.64999389648438,172.99000549316406,169.64999389648438,172.77000427246094,7382800,153.67091369628906,0.0,JNJ
2022-02-03,172.25999450683594,173.6199951171875,171.0399932861328,172.75999450683594,6240400,153.6619873046875,0.0,JNJ
2022-02-04,171.0,172.97999572753906,170.1199951171875,171.6300048828125,6392200,152.65692138671875,0.0,JNJ
2022-02-07,171.41000366210938,171.74000549316406,170.00999450683594,171.05999755859375,6065700,152.1499481201172,0.0,JNJ
2022-02-08,171.02000427246094,172.0500030517578,170.47999572753906,171.50999450683594,6296100,152.5501708984375,0.0,JNJ
2022-02-09,172.07000732421875,172.24000549316406,171.25,171.49000549316406,5387500,152.53240966796875,0.0,JNJ
2022-02-10,171.2100067138672,171.22000122070312,169.3000030517578,169.4199981689453,10355300,150.6912078857422,0.0,JNJ
2022-02-11,169.1199951171875,170.14999389648438,167.5399932861328,167.7100067138672,13125300,149.1702423095703,0.0,JNJ
2022-02-14,167.7100067138672,167.97000122070312,163.80999755859375,165.60000610351562,8967600,147.2935028076172,0.0,JNJ
2022-02-15,166.1300048828125,168.10000610351562,166.00999450683594,167.30999755859375,6631400,148.81446838378906,0.0,JNJ
2022-02-16,166.49000549316406,167.83999633789062,165.7100067138672,167.2100067138672,8482400,148.7255401611328,0.0,JNJ
2022-02-17,167.2100067138672,167.4499969482422,164.9199981689453,166.19000244140625,6227600,147.81825256347656,0.0,JNJ
2022-02-18,164.97999572753906,165.36000061035156,162.94000244140625,163.36000061035156,6423200,146.2338409423828,1.06,JNJ
2022-02-22,163.57000732421875,163.74000549316406,160.44000244140625,161.13999938964844,6868900,144.24658203125,0.0,JNJ
2022-02-23,161.50999450683594,162.63999938964844,160.85000610351562,161.22000122070312,8016900,144.31820678710938,0.0,JNJ
2022-02-24,159.77999877929688,160.1300048828125,155.72000122070312,158.13999938964844,12883400,141.5611114501953,0.0,JNJ
2022-02-25,160.0,166.99000549316406,159.6999969482422,166.0,11340400,148.59707641601562,0.0,JNJ
2022-02-28,162.8699951171875,165.17999267578125,162.3800048828125,164.57000732421875,9373500,147.3170166015625,0.0,JNJ
2022-03-01,163.0399932861328,164.75,162.41000366210938,164.0,8737800,146.80674743652344,0.0,JNJ
2022-03-02,164.41000366210938,167.6300048828125,164.0399932861328,166.0399932861328,6793300,148.63287353515625,0.0,JNJ
2022-03-03,166.6999969482422,169.33999633789062,166.32000732421875,168.47999572753906,7333700,150.8170928955078,0.0,JNJ
2022-03-04,167.63999938964844,169.86000061035156,166.85000610351562,169.47999572753906,6302500,151.71221923828125,0.0,JNJ
2022-03-07,168.3000030517578,173.1199951171875,167.36000061035156,172.2100067138672,11663400,154.1560516357422,0.0,JNJ
2022-03-08,172.0399932861328,173.1199951171875,168.50999450683594,168.72000122070312,11100300,151.0319366455078,0.0,JNJ
2022-03-09,170.00999450683594,170.22999572753906,167.88999938964844,169.36000061035156,7248200,151.6048583984375,0.0,JNJ
2022-03-10,168.55999755859375,170.14999389648438,168.0800018310547,169.66000366210938,6171400,151.87339782714844,0.0,JNJ
2022-03-11,169.1300048828125,171.4600067138672,169.02000427246094,169.35000610351562,5188000,151.59588623046875,0.0,JNJ
2022-03-14,170.67999267578125,174.1199951171875,170.35000610351562,171.69000244140625,7729500,153.6905517578125,0.0,JNJ
2022-03-15,173.3300018310547,176.52000427246094,172.5500030517578,176.13999938964844,10554400,157.67401123046875,0.0,JNJ
2022-03-16,175.4600067138672,176.9499969482422,172.55999755859375,174.52000427246094,9603300,156.22384643554688,0.0,JNJ
2022-03-17,175.2100067138672,176.83999633789062,174.1999969482422,176.8000030517578,7472100,158.26483154296875,0.0,JNJ
2022-03-18,177.0,177.0,173.66000366210938,174.83999633789062,13809500,156.5102996826172,0.0,JNJ
2022-03-21,174.66000366210938,177.16000366210938,174.32000732421875,175.8300018310547,7574900,157.39651489257812,0.0,JNJ
2022-03-22,175.8300018310547,176.3699951171875,173.91000366210938,175.0,8442100,156.65354919433594,0.0,JNJ
2022-03-23,175.22999572753906,175.5399932861328,174.08999633789062,174.33999633789062,5254200,156.06272888183594,0.0,JNJ
2022-03-24,175.0,175.5399932861328,174.07000732421875,175.24000549316406,5012300,156.86839294433594,0.0,JNJ
2022-03-25,175.69000244140625,177.6999969482422,175.22000122070312,176.9199981689453,4809500,158.3722686767578,0.0,JNJ
2022-03-28,176.64999389648438,178.17999267578125,176.35000610351562,177.8300018310547,5604200,159.18687438964844,0.0,JNJ
2022-03-29,178.6199951171875,179.39999389648438,176.8000030517578,177.74000549316406,5933400,159.10630798339844,0.0,JNJ
2022-03-30,178.44000244140625,179.86000061035156,177.67999267578125,179.58999633789062,6277600,160.7623291015625,0.0,JNJ
2022-03-31,179.58999633789062,180.2100067138672,176.97999572753906,177.22999572753906,11490400,158.64976501464844,0.0,JNJ
2022-04-01,177.0500030517578,178.42999267578125,175.60000610351562,178.19000244140625,6525600,159.50914001464844,0.0,JNJ
2022-04-04,178.19000244140625,178.19000244140625,175.52000427246094,176.47000122070312,6860600,157.96942138671875,0.0,JNJ
2022-04-05,176.47000122070312,179.64999389648438,176.2899932861328,177.61000061035156,7446100,158.9899444580078,0.0,JNJ
2022-04-06,179.38999938964844,182.60000610351562,178.6199951171875,182.22999572753906,10330900,163.12557983398438,0.0,JNJ
2022-04-07,181.6699981689453,182.9499969482422,180.22999572753906,181.75999450683594,7385200,162.704833984375,0.0,JNJ
2022-04-08,181.3300018310547,183.19000244140625,180.42999267578125,182.1199951171875,7144500,163.02708435058594,0.0,JNJ
2022-04-11,183.0,184.1999969482422,179.60000610351562,179.83999633789062,5932000,160.9861297607422,0.0,JNJ
2022-04-12,179.1999969482422,180.80999755859375,178.1999969482422,179.89999389648438,5957500,161.03982543945312,0.0,JNJ
2022-04-13,179.89999389648438,180.83999633789062,179.24000549316406,180.66000366210938,5643100,161.72019958496094,0.0,JNJ
2022-04-14,180.0,181.39999389648438,179.72999572753906,179.89999389648438,6188200,161.03982543945312,0.0,JNJ
2022-04-18,179.72999572753906,180.38999938964844,176.74000549316406,177.66000366210938,6318700,159.03468322753906,0.0,JNJ
2022-04-19,180.72000122070312,185.94000244140625,179.9499969482422,183.0800018310547,14380800,163.88644409179688,0.0,JNJ
2022-04-20,182.24000549316406,184.32000732421875,181.89999389648438,183.88999938964844,8044900,164.61155700683594,0.0,JNJ
2022-04-21,183.92999267578125,184.8699951171875,182.55999755859375,183.36000061035156,6969200,164.1371307373047,0.0,JNJ
2022-04-22,182.47000122070312,183.14999389648438,181.3800048828125,181.5399932861328,8003600,162.50790405273438,0.0,JNJ
2022-04-25,182.33999633789062,186.69000244140625,182.10000610351562,186.00999450683594,11176500,166.50929260253906,0.0,JNJ
2022-04-26,185.10000610351562,186.57000732421875,184.17999267578125,184.67999267578125,10190000,165.31869506835938,0.0,JNJ
