Date,Open,High,Low,Close,Volume,Adj Close,dividends,splits,Ticker
2022-02-11,45.606666564941406,45.72666549682617,44.723331451416016,45.11000061035156,23733300,42.81667709350586,0.0,0.0,WMT
2022-02-14,45.11000061035156,45.31999969482422,44.23666763305664,44.650001525878906,29363400,42.380069732666016,0.0,0.0,WMT
2022-02-15,44.913333892822266,45.223331451416016,44.5966682434082,44.790000915527344,21824400,42.51294708251953,0.0,0.0,WMT
2022-02-16,44.776668548583984,44.959999084472656,44.233333587646484,44.5099983215332,28490700,42.247188568115234,0.0,0.0,WMT
2022-02-17,44.66666793823242,46.4900016784668,44.59333419799805,46.293331146240234,53831400,43.939857482910156,0.0,0.0,WMT
2022-02-18,46.03333282470703,46.529998779296875,45.720001220703125,45.996665954589844,31103400,43.65827941894531,0.0,0.0,WMT
2022-02-22,45.92333221435547,46.08000183105469,45.313331604003906,45.483333587646484,25380900,43.17103576660156,0.0,0.0,WMT
2022-02-23,45.619998931884766,45.72999954223633,44.9466667175293,45.016666412353516,21030900,42.72809600830078,0.0,0.0,WMT
2022-02-24,44.63666534423828,45.003334045410156,44.003334045410156,44.84333419799805,31717500,42.56357192993164,0.0,0.0,WMT
2022-02-25,44.936668395996094,45.59333419799805,44.6966667175293,45.459999084472656,24997800,43.14889144897461,0.0,0.0,WMT
2022-02-28,45.0,45.356666564941406,44.59000015258789,45.0533332824707,26286600,42.762901306152344,0.0,0.0,WMT
2022-03-01,45.290000915527344,45.96333312988281,45.00666809082031,45.33000183105469,24024900,43.02549743652344,0.0,0.0,WMT
2022-03-02,45.220001220703125,45.61000061035156,45.060001373291016,45.38666534423828,23863800,43.079280853271484,0.0,0.0,WMT
2022-03-03,45.76333236694336,46.823333740234375,45.516666412353516,46.43000030517578,29885100,44.069583892822266,0.0,0.0,WMT
2022-03-04,45.936668395996094,47.64666748046875,45.86333465576172,47.606666564941406,35576400,45.18642807006836,0.0,0.0,WMT
2022-03-07,47.099998474121094,47.87666702270508,46.81666564941406,47.223331451416016,45870000,44.82258224487305,0.0,0.0,WMT
2022-03-08,47.16666793823242,47.48666763305664,46.19333267211914,46.246665954589844,28305600,43.895565032958984,0.0,0.0,WMT
2022-03-09,46.66666793823242,46.746665954589844,46.04666519165039,46.48666763305664,22122900,44.12336349487305,0.0,0.0,WMT
2022-03-10,46.496665954589844,47.66666793823242,46.336666107177734,47.543331146240234,27512700,45.12630844116211,0.0,0.0,WMT
2022-03-11,47.43333435058594,48.016666412353516,47.293331146240234,47.356666564941406,19162200,44.94913864135742,0.0,0.0,WMT
2022-03-14,47.34000015258789,48.28333282470703,47.33000183105469,48.016666412353516,22646400,45.57557678222656,0.0,0.0,WMT
2022-03-15,48.176666259765625,48.71666717529297,47.95000076293945,48.59333419799805,22872600,46.12293243408203,0.0,0.0,WMT
2022-03-16,48.46333312988281,48.97999954223633,47.900001525878906,48.45000076293945,24615900,45.986881256103516,0.0,0.0,WMT
2022-03-17,48.150001525878906,48.43333435058594,47.54999923706055,48.336666107177734,19023000,46.05675506591797,0.186667,0.0,WMT
2022-03-18,48.393333435058594,48.52333450317383,48.03666687011719,48.47999954223633,31233300,46.193328857421875,0.0,0.0,WMT
2022-03-21,48.47666549682617,49.0966682434082,47.87333297729492,48.07666778564453,21350700,45.80902099609375,0.0,0.0,WMT
2022-03-22,48.20333480834961,48.323333740234375,47.65999984741211,47.93333435058594,20235000,45.67244338989258,0.0,0.0,WMT
2022-03-23,47.71333312988281,47.90999984741211,47.17333221435547,47.31666564941406,19625400,45.08487319946289,0.0,0.0,WMT
2022-03-24,47.46333312988281,47.970001220703125,47.293331146240234,47.61000061035156,13440900,45.36437225341797,0.0,0.0,WMT
2022-03-25,47.81666564941406,47.97666549682617,47.41999816894531,47.81666564941406,14085300,45.561279296875,0.0,0.0,WMT
2022-03-28,47.83333206176758,48.686668395996094,47.766666412353516,48.66666793823242,20105700,46.371192932128906,0.0,0.0,WMT
2022-03-29,48.866668701171875,49.366668701171875,48.75,49.07666778564453,19934400,46.76184844970703,0.0,0.0,WMT
2022-03-30,49.043331146240234,50.060001373291016,49.01333236694336,49.956668853759766,24991500,47.6003532409668,0.0,0.0,WMT
2022-03-31,49.5966682434082,50.18000030517578,49.393333435058594,49.63999938964844,27163800,47.298622131347656,0.0,0.0,WMT
2022-04-01,49.88666534423828,50.42333221435547,49.61333465576172,50.336666107177734,20939700,47.962425231933594,0.0,0.0,WMT
2022-04-04,50.3033332824707,51.06666564941406,50.026668548583984,50.3466682434082,25332600,47.97195053100586,0.0,0.0,WMT
2022-04-05,50.293331146240234,51.11000061035156,50.293331146240234,50.4900016784668,18657900,48.1085205078125,0.0,0.0,WMT
2022-04-06,50.34000015258789,51.80666732788086,50.16666793823242,51.663333892822266,28018500,49.22651290893555,0.0,0.0,WMT
2022-04-07,51.70000076293945,52.51333236694336,51.47999954223633,52.18000030517578,27088200,49.718814849853516,0.0,0.0,WMT
2022-04-08,52.3033332824707,52.8033332824707,52.06999969482422,52.470001220703125,23294400,49.99513244628906,0.0,0.0,WMT
2022-04-11,52.323333740234375,52.746665954589844,51.209999084472656,51.43000030517578,24712800,49.00418472290039,0.0,0.0,WMT
2022-04-12,51.413333892822266,51.79999923706055,50.849998474121094,51.07666778564453,26761200,48.66752243041992,0.0,0.0,WMT
2022-04-13,51.150001525878906,52.5966682434082,51.116668701171875,52.40666580200195,29284500,49.93478775024414,0.0,0.0,WMT
2022-04-14,52.369998931884766,52.76333236694336,52.143333435058594,52.36000061035156,22360500,49.89031219482422,0.0,0.0,WMT
2022-04-18,52.25,52.65999984741211,51.73666763305664,51.959999084472656,14671800,49.509193420410156,0.0,0.0,WMT
2022-04-19,52.223331451416016,52.650001525878906,52.01333236694336,52.54999923706055,15855000,50.07136154174805,0.0,0.0,WMT
2022-04-20,52.78333282470703,53.45000076293945,52.76333236694336,53.209999084472656,19821600,50.700225830078125,0.0,0.0,WMT
2022-04-21,53.30666732788086,53.59000015258789,53.02333450317383,53.290000915527344,18168300,50.776458740234375,0.0,0.0,WMT
2022-04-22,53.41666793823242,53.45333480834961,52.220001220703125,52.28666687011719,21046200,49.82044982910156,0.0,0.0,WMT
2022-04-25,52.12333297729492,52.4900016784668,51.45000076293945,52.313331604003906,18057600,49.845855712890625,0.0,0.0,WMT
2022-04-26,52.12333297729492,52.709999084472656,51.733333587646484,51.766666412353516,19601100,49.32497024536133,0.0,0.0,WMT
2022-04-27,51.84333419799805,52.06666564941406,51.34000015258789,51.413333892822266,17496900,48.98830032348633,0.0,0.0,WMT
2022-04-28,51.74333190917969,52.32666778564453,51.366668701171875,52.06999969482422,14955900,49.6140022277832,0.0,0.0,WMT
2022-04-29,51.936668395996094,52.073333740234375,50.9033317565918,50.996665954589844,21088800,48.59129333496094,0.0,0.0,WMT
2022-05-02,51.6533317565918,51.663333892822266,50.106666564941406,50.65999984741211,20016000,48.2705078125,0.0,0.0,WMT
2022-05-03,50.810001373291016,51.426666259765625,50.59333419799805,50.836666107177734,17950500,48.4388313293457,0.0,0.0,WMT
2022-05-04,50.676666259765625,51.606666564941406,50.503334045410156,51.540000915527344,20022600,49.10899353027344,0.0,0.0,WMT
2022-05-05,51.21333312988281,51.276668548583984,50.46666717529297,50.913333892822266,23234400,48.688232421875,0.186667,0.0,WMT
2022-05-06,50.56999969482422,51.31666564941406,49.42333221435547,49.85333251953125,34258200,47.674564361572266,0.0,0.0,WMT
2022-05-09,49.4900016784668,51.03333282470703,49.39666748046875,50.436668395996094,28207200,48.232398986816406,0.0,0.0,WMT
2022-05-10,50.47666549682617,50.76333236694336,49.52000045776367,49.72666549682617,24861300,47.553428649902344,0.0,0.0,WMT
2022-05-11,49.79999923706055,50.25,48.970001220703125,49.206668853759766,27878700,47.05615234375,0.0,0.0,WMT
2022-05-12,49.28666687011719,50.04999923706055,48.84000015258789,49.15999984741211,25244400,47.01152801513672,0.0,0.0,WMT
2022-05-13,49.23666763305664,49.459999084472656,48.71333312988281,49.349998474121094,19962300,47.193214416503906,0.0,0.0,WMT
2022-05-16,49.793331146240234,49.90999984741211,48.81999969482422,49.4033317565918,21449100,47.244224548339844,0.0,0.0,WMT
2022-05-17,45.47666549682617,45.813331604003906,43.54666519165039,43.78333282470703,132940200,41.86983871459961,0.0,0.0,WMT
2022-05-18,42.676666259765625,42.75666809082031,40.5099983215332,40.810001373291016,104253000,39.026458740234375,0.0,0.0,WMT
2022-05-19,40.290000915527344,40.5966682434082,39.53333282470703,39.689998626708984,71008500,37.95539855957031,0.0,0.0,WMT
2022-05-20,39.880001068115234,40.279998779296875,39.09000015258789,39.733333587646484,49356000,37.99684143066406,0.0,0.0,WMT
2022-05-23,39.973331451416016,41.25666809082031,39.95333480834961,40.866668701171875,43680900,39.08064651489258,0.0,0.0,WMT
2022-05-24,40.4033317565918,41.516666412353516,40.36000061035156,41.37666702270508,34584900,39.56834411621094,0.0,0.0,WMT
2022-05-25,41.33333206176758,41.55666732788086,40.866668701171875,41.12333297729492,27121800,39.326087951660156,0.0,0.0,WMT
2022-05-26,41.766666412353516,42.133331298828125,41.46666717529297,42.0,28197600,40.1644401550293,0.0,0.0,WMT
2022-05-27,41.83000183105469,42.87333297729492,41.77000045776367,42.82666778564453,25299900,40.95497512817383,0.0,0.0,WMT
2022-05-31,42.48666763305664,43.29999923706055,42.473331451416016,42.87666702270508,36912300,41.0027961730957,0.0,0.0,WMT
2022-06-01,42.83333206176758,42.973331451416016,41.560001373291016,41.81666564941406,28534800,39.98911666870117,0.0,0.0,WMT
2022-06-02,41.856666564941406,42.5099983215332,41.44333267211914,42.503334045410156,23214300,40.64577865600586,0.0,0.0,WMT
2022-06-03,42.223331451416016,42.473331451416016,41.6966667175293,41.77333450317383,18302700,39.94767761230469,0.0,0.0,WMT
2022-06-06,41.939998626708984,42.099998474121094,41.529998779296875,41.62333297729492,19855500,39.80424118041992,0.0,0.0,WMT
2022-06-07,40.413333892822266,41.163333892822266,40.293331146240234,41.12333297729492,47707800,39.326087951660156,0.0,0.0,WMT
2022-06-08,40.78333282470703,41.3033332824707,40.650001525878906,40.766666412353516,22522800,38.98501205444336,0.0,0.0,WMT
2022-06-09,40.66666793823242,41.45000076293945,40.33000183105469,40.34000015258789,19880100,38.57699203491211,0.0,0.0,WMT
2022-06-10,39.91666793823242,40.913333892822266,39.779998779296875,40.56666564941406,25238100,38.79374694824219,0.0,0.0,WMT
2022-06-13,39.913333892822266,40.413333892822266,39.6966667175293,39.8033332824707,24897900,38.06378173828125,0.0,0.0,WMT
2022-06-14,39.709999084472656,40.0,39.38999938964844,39.81999969482422,21544200,38.07971954345703,0.0,0.0,WMT
2022-06-15,39.9900016784668,40.13666534423828,39.29999923706055,39.793331146240234,25914000,38.05421829223633,0.0,0.0,WMT
2022-06-16,39.45000076293945,40.586666107177734,39.40999984741211,40.206668853759766,30706800,38.44949722290039,0.0,0.0,WMT
2022-06-17,40.00666809082031,40.293331146240234,39.323333740234375,39.43000030517578,36838800,37.70676040649414,0.0,0.0,WMT
2022-06-21,39.43333435058594,40.926666259765625,39.40666580200195,40.723331451416016,23916600,38.94356918334961,0.0,0.0,WMT
2022-06-22,40.70000076293945,41.08333206176758,40.1966667175293,40.22999954223633,20235000,38.4718017578125,0.0,0.0,WMT
2022-06-23,40.58333206176758,41.31999969482422,40.400001525878906,41.206668853759766,18040800,39.40577697753906,0.0,0.0,WMT
2022-06-24,41.36333465576172,41.77000045776367,41.0533332824707,41.2400016784668,31845900,39.43766403198242,0.0,0.0,WMT
2022-06-27,41.2599983215332,41.58000183105469,40.93000030517578,41.37333297729492,19889100,39.565162658691406,0.0,0.0,WMT
2022-06-28,41.5533332824707,41.856666564941406,40.76333236694336,40.790000915527344,15399000,39.00733184814453,0.0,0.0,WMT
2022-06-29,40.96333312988281,41.116668701171875,40.323333740234375,40.63999938964844,19111500,38.86387634277344,0.0,0.0,WMT
2022-06-30,40.293331146240234,40.686668395996094,39.96333312988281,40.526668548583984,19166100,38.75550079345703,0.0,0.0,WMT
2022-07-01,40.64666748046875,40.973331451416016,40.38666534423828,40.87666702270508,17460900,39.09020233154297,0.0,0.0,WMT
2022-07-05,40.73666763305664,41.503334045410156,40.53666687011719,41.41666793823242,18218100,39.60660171508789,0.0,0.0,WMT
2022-07-06,41.49333190917969,42.09333419799805,41.43333435058594,41.709999084472656,21300000,39.887115478515625,0.0,0.0,WMT
2022-07-07,41.72999954223633,41.84333419799805,41.37333297729492,41.77333450317383,17487300,39.94767761230469,0.0,0.0,WMT
2022-07-08,41.939998626708984,42.20333480834961,41.71666717529297,41.79999923706055,14751000,39.97317886352539,0.0,0.0,WMT
2022-07-11,41.67333221435547,42.11000061035156,41.540000915527344,41.81666564941406,11532900,39.98911666870117,0.0,0.0,WMT
2022-07-12,41.70333480834961,42.37666702270508,41.573333740234375,41.689998626708984,13732200,39.86799240112305,0.0,0.0,WMT
2022-07-13,41.47999954223633,42.1533317565918,41.3033332824707,41.790000915527344,12689100,39.963623046875,0.0,0.0,WMT
2022-07-14,41.38666534423828,42.77333450317383,41.380001068115234,42.606666564941406,20905500,40.74460220336914,0.0,0.0,WMT
2022-07-15,42.93333435058594,43.42333221435547,42.68333435058594,43.02333450317383,21184200,41.14304733276367,0.0,0.0,WMT
2022-07-18,42.883331298828125,43.43333435058594,42.753334045410156,42.92333221435547,14243700,41.047428131103516,0.0,0.0,WMT
2022-07-19,43.130001068115234,43.31999969482422,42.866668701171875,43.186668395996094,16995300,41.299251556396484,0.0,0.0,WMT
2022-07-20,43.503334045410156,43.77000045776367,43.16666793823242,43.54666519165039,18564900,41.64352035522461,0.0,0.0,WMT
2022-07-21,43.560001373291016,44.186668395996094,43.5,44.18333435058594,18764700,42.252357482910156,0.0,0.0,WMT
2022-07-22,44.18000030517578,44.46333312988281,43.74333190917969,44.06999969482422,13616400,42.14397048950195,0.0,0.0,WMT
2022-07-25,44.130001068115234,44.233333587646484,43.81999969482422,44.00666809082031,20535300,42.083412170410156,0.0,0.0,WMT
2022-07-26,40.37666702270508,40.89666748046875,40.02000045776367,40.65999984741211,95391600,38.88300323486328,0.0,0.0,WMT
2022-07-27,40.413333892822266,42.25666809082031,40.34333419799805,42.1966667175293,42159600,40.352516174316406,0.0,0.0,WMT
2022-07-28,42.09000015258789,43.503334045410156,42.09000015258789,43.25,33262200,41.35981369018555,0.0,0.0,WMT
2022-07-29,42.77333450317383,44.086666107177734,42.66999816894531,44.016666412353516,30141900,42.092979431152344,0.0,0.0,WMT
2022-08-01,43.686668395996094,44.74333190917969,43.66666793823242,44.18000030517578,24996300,42.24916458129883,0.0,0.0,WMT
2022-08-02,44.383331298828125,44.56999969482422,43.79999923706055,44.22666549682617,19695000,42.293792724609375,0.0,0.0,WMT
2022-08-03,44.0533332824707,44.313331604003906,43.28666687011719,43.5,32003100,41.59888458251953,0.0,0.0,WMT
2022-08-04,43.55666732788086,43.599998474121094,41.776668548583984,41.856666564941406,53106000,40.027374267578125,0.0,0.0,WMT
2022-08-05,41.836666107177734,42.27000045776367,41.706668853759766,42.19333267211914,32007000,40.34932327270508,0.0,0.0,WMT
2022-08-08,42.21666717529297,42.73666763305664,42.20333480834961,42.53666687011719,18175200,40.67765808105469,0.0,0.0,WMT
2022-08-09,42.630001068115234,42.9900016784668,42.4033317565918,42.956668853759766,19325100,41.07929611206055,0.0,0.0,WMT
2022-08-10,43.33333206176758,43.383331298828125,42.79666519165039,43.04666519165039,25251000,41.16535949707031,0.0,0.0,WMT
2022-08-11,43.233333587646484,43.456668853759766,42.866668701171875,43.27333450317383,23854500,41.56235885620117,0.186667,0.0,WMT
2022-08-12,43.33333206176758,44.279998779296875,43.27333450317383,44.073333740234375,26625000,42.33072280883789,0.0,0.0,WMT
2022-08-15,43.87666702270508,44.52333450317383,43.78666687011719,44.20000076293945,26516100,42.45237731933594,0.0,0.0,WMT
2022-08-16,46.29999923706055,46.97666549682617,46.063331604003906,46.456668853759766,91773300,44.61983108520508,0.0,0.0,WMT
2022-08-17,46.189998626708984,47.573333740234375,46.133331298828125,46.50666809082031,41792100,44.667850494384766,0.0,0.0,WMT
2022-08-18,46.5099983215332,46.80666732788086,46.16666793823242,46.356666564941406,19197600,44.52377700805664,0.0,0.0,WMT
2022-08-19,46.30666732788086,46.356666564941406,45.63666534423828,45.67333221435547,22918800,43.867462158203125,0.0,0.0,WMT
2022-08-22,45.400001525878906,45.573333740234375,44.813331604003906,44.856666564941406,18667200,43.08308410644531,0.0,0.0,WMT
2022-08-23,44.869998931884766,44.98666763305664,44.4033317565918,44.66666793823242,16955100,42.900604248046875,0.0,0.0,WMT
2022-08-24,44.78333282470703,45.0966682434082,44.53333282470703,44.9900016784668,15766500,43.21114730834961,0.0,0.0,WMT
2022-08-25,45.09333419799805,45.33000183105469,45.0099983215332,45.290000915527344,19414500,43.499290466308594,0.0,0.0,WMT
2022-08-26,45.369998931884766,45.61000061035156,43.836666107177734,43.866668701171875,21331800,42.132232666015625,0.0,0.0,WMT
2022-08-29,43.61000061035156,44.62333297729492,43.529998779296875,44.293331146240234,17381700,42.54202651977539,0.0,0.0,WMT
2022-08-30,44.4466667175293,44.54999923706055,43.913333892822266,44.15999984741211,14468100,42.41395568847656,0.0,0.0,WMT
2022-08-31,44.2599983215332,44.5966682434082,43.97666549682617,44.18333435058594,22460700,42.43637466430664,0.0,0.0,WMT
2022-09-01,44.18000030517578,45.04666519165039,44.133331298828125,44.82666778564453,21741900,43.054264068603516,0.0,0.0,WMT
2022-09-02,44.95000076293945,45.223331451416016,44.14666748046875,44.33333206176758,17234400,42.5804443359375,0.0,0.0,WMT
2022-09-06,44.349998474121094,44.540000915527344,43.573333740234375,44.11333465576172,21899700,42.369144439697266,0.0,0.0,WMT
2022-09-07,44.35333251953125,45.323333740234375,44.246665954589844,45.246665954589844,17058900,43.457664489746094,0.0,0.0,WMT
2022-09-08,45.133331298828125,45.62333297729492,44.959999084472656,45.47666549682617,16956000,43.67857360839844,0.0,0.0,WMT
2022-09-09,45.43333435058594,45.83333206176758,45.37666702270508,45.61333465576172,16140600,43.809837341308594,0.0,0.0,WMT
2022-09-12,45.69333267211914,46.08333206176758,45.65666580200195,46.02333450317383,14284500,44.20362091064453,0.0,0.0,WMT
2022-09-13,45.619998931884766,45.983333587646484,44.936668395996094,45.073333740234375,17687400,43.29118347167969,0.0,0.0,WMT
2022-09-14,45.209999084472656,45.5099983215332,44.70000076293945,44.973331451416016,19934700,43.195133209228516,0.0,0.0,WMT
2022-09-15,45.016666412353516,45.04999923706055,44.323333740234375,44.4900016784668,20189400,42.73091506958008,0.0,0.0,WMT
2022-09-16,44.0,44.849998474121094,43.7599983215332,44.39666748046875,41874300,42.641265869140625,0.0,0.0,WMT
2022-09-19,44.27333450317383,44.91999816894531,44.15666580200195,44.776668548583984,16853100,43.00624084472656,0.0,0.0,WMT
2022-09-20,44.49333190917969,44.62666702270508,44.18000030517578,44.516666412353516,13963500,42.756526947021484,0.0,0.0,WMT
2022-09-21,45.14666748046875,45.81666564941406,44.87333297729492,44.92333221435547,24903600,43.14711380004883,0.0,0.0,WMT
2022-09-22,44.856666564941406,44.90666580200195,44.279998779296875,44.46333312988281,16744500,42.70530700683594,0.0,0.0,WMT
2022-09-23,44.290000915527344,44.393333435058594,42.92333221435547,43.35333251953125,27195300,41.63919448852539,0.0,0.0,WMT
2022-09-26,42.91666793823242,44.04666519165039,42.75666809082031,43.77000045776367,23011200,42.039390563964844,0.0,0.0,WMT
2022-09-27,44.07666778564453,44.47666549682617,43.43333435058594,43.650001525878906,17171700,41.924137115478516,0.0,0.0,WMT
2022-09-28,43.8033332824707,44.54999923706055,43.2400016784668,44.369998931884766,16838400,42.61565017700195,0.0,0.0,WMT
2022-09-29,44.5,44.706668853759766,43.87666702270508,44.08333206176758,15241500,42.340328216552734,0.0,0.0,WMT
2022-09-30,44.08000183105469,44.119998931884766,43.233333587646484,43.233333587646484,19602300,41.52393341064453,0.0,0.0,WMT
2022-10-03,43.413333892822266,44.26333236694336,43.336666107177734,44.176666259765625,17574900,42.429969787597656,0.0,0.0,WMT
2022-10-04,44.619998931884766,45.06666564941406,44.456668853759766,44.75,16134300,42.98063278198242,0.0,0.0,WMT
2022-10-05,44.586666107177734,44.87333297729492,44.16999816894531,44.30666732788086,14553900,42.554832458496094,0.0,0.0,WMT
2022-10-06,44.36000061035156,44.82666778564453,43.86000061035156,43.893333435058594,14200500,42.157840728759766,0.0,0.0,WMT
2022-10-07,43.77000045776367,43.883331298828125,42.689998626708984,42.85333251953125,17080500,41.15896224975586,0.0,0.0,WMT
2022-10-10,43.176666259765625,43.310001373291016,42.7599983215332,43.106666564941406,11411700,41.40228271484375,0.0,0.0,WMT
2022-10-11,43.16999816894531,44.599998474121094,43.1533317565918,44.223331451416016,21276000,42.47479248046875,0.0,0.0,WMT
2022-10-12,44.336666107177734,44.92333221435547,43.65666580200195,43.723331451416016,16947600,41.99456787109375,0.0,0.0,WMT
2022-10-13,43.09333419799805,44.313331604003906,42.790000915527344,44.09333419799805,20545500,42.34992980957031,0.0,0.0,WMT
2022-10-14,44.14666748046875,44.40666580200195,43.349998474121094,43.47666549682617,16641000,41.75764465332031,0.0,0.0,WMT
2022-10-17,43.6533317565918,44.276668548583984,43.529998779296875,43.790000915527344,17812500,42.05860137939453,0.0,0.0,WMT
2022-10-18,44.47666549682617,45.03333282470703,44.44333267211914,44.71333312988281,16842300,42.94541931152344,0.0,0.0,WMT
2022-10-19,44.776668548583984,44.90999984741211,44.323333740234375,44.586666107177734,11339400,42.823760986328125,0.0,0.0,WMT
2022-10-20,44.65999984741211,45.133331298828125,44.54999923706055,44.6966667175293,12754800,42.929412841796875,0.0,0.0,WMT
2022-10-21,44.936668395996094,45.8033332824707,44.66666793823242,45.599998474121094,18134700,43.797027587890625,0.0,0.0,WMT
2022-10-24,45.81666564941406,46.82666778564453,45.709999084472656,46.470001220703125,18806700,44.63262939453125,0.0,0.0,WMT
2022-10-25,46.36333465576172,46.813331604003906,46.106666564941406,46.689998626708984,15051300,44.843936920166016,0.0,0.0,WMT
2022-10-26,46.78666687011719,47.3466682434082,46.606666564941406,47.04666519165039,20754300,45.186500549316406,0.0,0.0,WMT
2022-10-27,47.003334045410156,47.366668701171875,46.76333236694336,46.90999984741211,16602900,45.055233001708984,0.0,0.0,WMT
2022-10-28,46.68333435058594,47.633331298828125,46.68000030517578,47.503334045410156,13648200,45.62511444091797,0.0,0.0,WMT
2022-10-31,47.4466667175293,47.689998626708984,47.25666809082031,47.44333267211914,22572000,45.567481994628906,0.0,0.0,WMT
2022-11-01,47.65666580200195,47.849998474121094,47.16666793823242,47.22999954223633,14814300,45.362586975097656,0.0,0.0,WMT
2022-11-02,47.0533332824707,47.856666564941406,46.900001525878906,46.91666793823242,15522000,45.06163024902344,0.0,0.0,WMT
2022-11-03,46.503334045410156,47.23666763305664,46.36000061035156,46.90666580200195,10976400,45.052032470703125,0.0,0.0,WMT
2022-11-04,47.34333419799805,47.4033317565918,46.26333236694336,46.9900016784668,14669400,45.132080078125,0.0,0.0,WMT
