Date,Open,High,Low,Close,Volume,Adj Close,dividends,Ticker
2021-12-20,111.86000061035156,113.70999908447266,110.7300033569336,113.6500015258789,13464400,96.70870208740234,0.0,CVX
2021-12-21,114.43000030517578,116.06999969482422,114.29000091552734,115.47000122070312,11368200,98.25738525390625,0.0,CVX
2021-12-22,115.41999816894531,116.68000030517578,114.41000366210938,116.12999725341797,8345200,98.81902313232422,0.0,CVX
2021-12-23,116.51000213623047,117.91999816894531,116.4000015258789,116.41000366210938,7416600,99.0572738647461,0.0,CVX
2021-12-27,116.06999969482422,118.81999969482422,115.41000366210938,118.79000091552734,7745500,101.08248901367188,0.0,CVX
2021-12-28,118.66000366210938,119.33999633789062,118.04000091552734,118.55999755859375,6516000,100.88677215576172,0.0,CVX
2021-12-29,118.08000183105469,118.6500015258789,117.29000091552734,117.94999694824219,6957400,100.36770629882812,0.0,CVX
2021-12-30,118.12999725341797,118.69000244140625,117.33999633789062,117.43000030517578,6016000,99.92521667480469,0.0,CVX
2021-12-31,117.37999725341797,118.08999633789062,117.12999725341797,117.3499984741211,5706600,99.8571548461914,0.0,CVX
2022-01-03,117.41999816894531,119.69000244140625,117.29000091552734,119.26000213623047,10717700,101.48242950439453,0.0,CVX
2022-01-04,119.94999694824219,121.9800033569336,119.66000366210938,121.43000030517578,16413100,103.32894897460938,0.0,CVX
2022-01-05,122.23999786376953,123.83999633789062,122.06999969482422,122.22000122070312,15487100,104.00120544433594,0.0,CVX
2022-01-06,123.62000274658203,124.31999969482422,121.63999938964844,123.26000213623047,13318500,104.88617706298828,0.0,CVX
2022-01-07,123.55000305175781,125.54000091552734,122.94999694824219,125.02999877929688,14164600,106.39232635498047,0.0,CVX
2022-01-10,125.1500015258789,125.69000244140625,123.86000061035156,125.11000061035156,12626100,106.46038818359375,0.0,CVX
2022-01-11,125.86000061035156,128.0,124.83000183105469,127.97000122070312,14609000,108.89408111572266,0.0,CVX
2022-01-12,127.98999786376953,128.42999267578125,126.47000122070312,127.33000183105469,12469200,108.34947967529297,0.0,CVX
2022-01-13,127.13999938964844,128.10000610351562,126.44999694824219,126.80000305175781,9691300,107.89846801757812,0.0,CVX
2022-01-14,126.76000213623047,129.1999969482422,126.76000213623047,128.9600067138672,13281000,109.73649597167969,0.0,CVX
2022-01-18,129.69000244140625,130.0,127.87000274658203,129.3800048828125,12905500,110.09388732910156,0.0,CVX
2022-01-19,129.9499969482422,130.14999389648438,128.5399932861328,128.91000366210938,12064300,109.6939468383789,0.0,CVX
2022-01-20,128.27000427246094,130.86000061035156,127.87999725341797,128.4499969482422,11370400,109.3025131225586,0.0,CVX
2022-01-21,127.76000213623047,128.39999389648438,126.2300033569336,126.91000366210938,13055700,107.99209594726562,0.0,CVX
2022-01-24,124.44999694824219,127.7300033569336,122.83999633789062,127.18000030517578,19513700,108.22183990478516,0.0,CVX
2022-01-25,127.12000274658203,132.74000549316406,125.2699966430664,132.58999633789062,19984500,112.82538604736328,0.0,CVX
2022-01-26,132.89999389648438,134.7100067138672,131.58999633789062,132.69000244140625,17266500,112.91047668457031,0.0,CVX
2022-01-27,134.4499969482422,137.0,133.58999633789062,135.3699951171875,20654100,115.19097137451172,0.0,CVX
2022-01-28,130.0,132.05999755859375,128.07000732421875,130.61000061035156,24817800,111.14054107666016,0.0,CVX
2022-01-31,130.19000244140625,131.86000061035156,129.3300018310547,131.3300018310547,16401800,111.75321960449219,0.0,CVX
2022-02-01,130.8300018310547,135.74000549316406,130.50999450683594,134.7899932861328,16169700,114.69741821289062,0.0,CVX
2022-02-02,134.35000610351562,135.8000030517578,132.8000030517578,135.41000366210938,10906700,115.22502899169922,0.0,CVX
2022-02-03,134.85000610351562,135.35000610351562,133.19000244140625,134.1999969482422,9447700,114.19538879394531,0.0,CVX
2022-02-04,135.00999450683594,137.0,135.00999450683594,135.8800048828125,13034700,115.62496185302734,0.0,CVX
2022-02-07,135.33999633789062,139.42999267578125,134.8300018310547,138.5500030517578,18422500,117.89697265625,0.0,CVX
2022-02-08,138.17999267578125,138.42999267578125,135.00999450683594,136.44000244140625,11021600,116.10150146484375,0.0,CVX
2022-02-09,136.72000122070312,138.33999633789062,136.10000610351562,137.7899932861328,10140800,117.2502670288086,0.0,CVX
2022-02-10,137.55999755859375,138.7899932861328,135.38999938964844,136.0399932861328,11012700,115.76111602783203,0.0,CVX
2022-02-11,136.86000061035156,139.44000244140625,136.27999877929688,138.80999755859375,12821200,118.11819458007812,0.0,CVX
2022-02-14,137.94000244140625,138.0500030517578,135.0500030517578,136.6699981689453,15945000,116.29718780517578,0.0,CVX
2022-02-15,133.0800018310547,134.83999633789062,132.17999267578125,134.25999450683594,11746800,115.44593048095703,1.42,CVX
2022-02-16,134.9499969482422,136.16000366210938,133.75999450683594,134.3000030517578,11348800,115.48033142089844,0.0,CVX
2022-02-17,134.1699981689453,134.5800018310547,132.4499969482422,133.61000061035156,10073900,114.88700866699219,0.0,CVX
2022-02-18,132.82000732421875,133.91000366210938,132.0500030517578,133.4199981689453,10691800,114.72364044189453,0.0,CVX
2022-02-22,137.0,137.0,130.52000427246094,132.39999389648438,19428700,113.8465576171875,0.0,CVX
2022-02-23,132.92999267578125,136.0800018310547,132.55999755859375,135.5500030517578,16134200,116.55516052246094,0.0,CVX
2022-02-24,137.92999267578125,138.22999572753906,131.72000122070312,134.85000610351562,22108900,115.95325469970703,0.0,CVX
2022-02-25,135.9600067138672,140.5,135.42999267578125,140.3800048828125,28028000,120.70832824707031,0.0,CVX
2022-02-28,139.27000427246094,144.0,138.64999389648438,144.0,24394300,123.82106018066406,0.0,CVX
2022-03-01,145.00999450683594,149.9600067138672,144.6999969482422,149.72000122070312,31159900,128.73947143554688,0.0,CVX
2022-03-02,150.1999969482422,155.75,150.0500030517578,154.13999938964844,31329500,132.54013061523438,0.0,CVX
2022-03-03,152.25999450683594,157.1199951171875,151.75,156.22000122070312,22492900,134.32861328125,0.0,CVX
2022-03-04,155.7899932861328,159.9499969482422,155.08999633789062,158.64999389648438,29034400,136.41810607910156,0.0,CVX
2022-03-07,159.89999389648438,162.10000610351562,155.72000122070312,162.0399932861328,34824700,139.3330535888672,0.0,CVX
2022-03-08,164.30999755859375,174.0,164.10000610351562,170.52999877929688,57231000,146.63333129882812,0.0,CVX
